time_stamp,humidity,temperature,pressure,voc,analog_input,pm2.5_alt|pm2.5_alt = C * (0.00030418*N1   0.0018512*N2   0.02069706*N3),deciviews,visual_range,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count,pm1.0_cf_1,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,pm10.0_cf_1
2025-04-22T19:00:00+06:00,23,82,932.43,,0,8.4,13.9,97.5,1667.2,493.8,85.74,4.37,1.371,0.332,9.1,9.1,13.2,13.2,14.1,14.1
2025-04-22T20:00:00+06:00,25,82,932.34,,0,8.3,13.8,98,1655.9,492.8,85.25,4.71,1.364,0.411,9.1,9.1,13.3,13.3,14.1,14.1
2025-04-22T21:00:00+06:00,24,82,932.43,,0,8.1,13.7,99.5,1622.8,485.2,83.07,4.5,1.25,0.356,8.9,8.9,13,13,13.8,13.8
2025-04-22T22:00:00+06:00,23,82,932.34,,0,9,14.3,93.1,1771.4,527.2,93.77,5.21,1.398,0.33,9.7,9.7,14.4,14.4,15.3,15.3
2025-04-22T23:00:00+06:00,23,81,931.87,,0,8.8,14.2,94.3,1741.6,518.8,90.63,4.63,1.284,0.368,9.6,9.6,14.1,14.1,15,15
2025-04-23T00:00:00+06:00,23,81,931.76,,0,7.7,13.2,104,1528.7,456.5,78.34,4.04,1.13,0.237,8.3,8.3,12.1,12.1,12.8,12.8
2025-04-23T01:00:00+06:00,23,81,931.55,,0,7.3,12.8,108.6,1439.1,427.4,74.13,3.63,0.908,0.244,7.7,7.7,11.3,11.3,11.9,11.9
2025-04-23T02:00:00+06:00,22,81,931.08,,0,6.4,11.9,118.2,1277.6,378.2,64.64,2.98,0.758,0.196,6.7,6.7,9.8,9.8,10.2,10.2
2025-04-23T03:00:00+06:00,22,81,930.76,,0,5.5,11,129.5,1117.6,330.2,55.04,2.58,0.653,0.177,5.8,5.8,8.4,8.4,8.8,8.8
2025-04-23T04:00:00+06:00,22,81,930.63,,0,4.8,10.2,140.2,989.5,291.8,47.14,2.52,0.538,0.124,5,5,7.3,7.3,7.6,7.6
2025-04-23T05:00:00+06:00,21,81,930.73,,0,4.2,9.5,150.7,882,258.6,40.18,2,0.514,0.122,4.4,4.4,6.2,6.2,6.5,6.5
2025-04-23T06:00:00+06:00,21,81,931.16,,0,3.9,9,157.9,816.9,240.7,37.49,1.84,0.476,0.104,4,4,5.6,5.6,5.9,5.9
2025-04-23T07:00:00+06:00,21,81,931.42,,0,3.8,9,159.3,804.5,235.8,37.27,2.04,0.669,0.173,3.8,3.8,5.5,5.5,6,6
2025-04-23T08:00:00+06:00,24,82,931.55,,0,4.7,9.9,144.7,941.3,276.5,48.07,3.29,1.108,0.361,4.6,4.6,7,7,7.7,7.7
2025-04-23T09:00:00+06:00,23,83,931.52,,0,7.6,13.2,104.1,1525.2,447.6,79.44,5.38,1.871,0.592,8.1,8.1,12.2,12.2,13.4,13.4
2025-04-23T10:00:00+06:00,28,77,931.62,,0,9.6,14.8,88.4,1896.6,565,99.45,5.75,1.85,0.458,10.6,10.6,15.9,15.9,17.2,17.2
2025-04-23T11:00:00+06:00,25,82,931.32,,0,7.4,13.1,105.4,1499.7,443.2,77.04,5.34,1.695,0.469,8,8,11.9,11.9,13,13
2025-04-23T12:00:00+06:00,23,83,930.72,,0,6.8,12.6,110.5,1405.3,414.6,68.63,4.7,1.514,0.491,7.4,7.4,10.8,10.8,11.8,11.8
2025-04-23T13:00:00+06:00,23,83,930.26,,0,6,11.8,119.4,1258.7,373.4,58.21,3.42,1.196,0.336,6.6,6.6,9.4,9.4,10.1,10.1
2025-04-23T14:00:00+06:00,21,83,929.86,,0,6.2,11.8,120.1,1248.2,371.1,62.6,3.92,1.226,0.34,6.6,6.6,9.6,9.6,10.4,10.4
2025-04-23T15:00:00+06:00,20,83,929.43,,0,6,11.9,118.8,1268,375.9,59.25,3.33,1.046,0.311,6.6,6.6,9.4,9.4,10.1,10.1
2025-04-23T16:00:00+06:00,20,83,929.73,,0,6.3,12.2,115.3,1323.1,392.1,61.85,3.67,1.173,0.34,7,7,10,10,10.7,10.7
2025-04-23T17:00:00+06:00,20,83,929.89,,0,5.9,11.9,118.8,1267.5,370.5,56.82,2.93,0.857,0.29,6.6,6.6,9.2,9.2,9.7,9.7
2025-04-23T18:00:00+06:00,19,83,930.15,,0,5.7,11.8,120.3,1245.1,365.4,53.95,2.51,0.734,0.22,6.5,6.5,8.9,8.9,9.4,9.4
2025-04-23T19:00:00+06:00,20,82,930.62,,0,7.3,13.2,103.8,1532.6,451.2,71.66,3.9,1.202,0.277,8.3,8.3,11.7,11.7,12.4,12.4
2025-04-23T20:00:00+06:00,22,83,931.16,,0,8.5,14.2,94.3,1742.3,512.4,85.28,4.76,1.584,0.487,9.5,9.5,13.5,13.5,14.6,14.6
2025-04-23T21:00:00+06:00,23,83,931.16,,0,9,14.5,91,1824.3,537.7,90.04,4.54,1.349,0.404,10,10,14.3,14.3,15.2,15.2
2025-04-23T22:00:00+06:00,22,83,931.52,,0,8.6,14.2,94.6,1735.5,511,86.55,4.39,1.218,0.287,9.4,9.4,13.7,13.7,14.4,14.4
2025-04-23T23:00:00+06:00,22,82,931.62,,0,8.1,13.8,97.7,1661.7,489.4,80.19,3.82,1.008,0.232,9.1,9.1,12.9,12.9,13.5,13.5
2025-04-24T00:00:00+06:00,22,82,931,,0,8,13.6,99.7,1616.8,478.5,80.58,3.85,1.064,0.277,8.9,8.9,12.6,12.6,13.3,13.3
2025-04-24T01:00:00+06:00,22,82,930.53,,0,7.7,13.3,102.8,1552.8,458.2,76.61,3.56,1.012,0.258,8.4,8.4,12,12,12.7,12.7
2025-04-24T02:00:00+06:00,22,82,930.2,,0,7.2,13,106.6,1476.7,435.9,71.82,3.22,1.03,0.254,7.9,7.9,11.2,11.2,11.9,11.9
2025-04-24T03:00:00+06:00,22,82,929.9,,0,6.7,12.4,112.3,1373.6,404.7,65.36,2.62,0.662,0.191,7.4,7.4,10.3,10.3,10.7,10.7
2025-04-24T04:00:00+06:00,22,81,929.68,,0,6.4,12.3,114.3,1339.9,393.3,61.64,2.69,0.84,0.206,7.1,7.1,9.9,9.9,10.4,10.4
2025-04-24T05:00:00+06:00,22,81,929.63,,0,6.2,12.1,115.8,1315.1,386.3,58.87,2.37,0.637,0.141,7,7,9.6,9.6,10,10
2025-04-24T06:00:00+06:00,22,81,929.76,,0,5.7,11.6,122.2,1217.3,357.7,54.3,2.12,0.558,0.119,6.4,6.4,8.7,8.7,9.1,9.1
2025-04-24T07:00:00+06:00,21,81,930,,0,5.9,11.9,118.1,1279.2,375.2,55.84,2.03,0.52,0.134,6.7,6.7,9.2,9.2,9.5,9.5
2025-04-24T08:00:00+06:00,23,81,930.27,,0,7.4,13.3,103,1548.7,453.9,73.49,3.96,1.35,0.382,8.3,8.3,11.8,11.8,12.7,12.7
2025-04-24T09:00:00+06:00,24,82,930.35,,0,11.5,16.5,75.2,2327,685.1,117.07,6.98,1.752,0.52,13,12.6,18.5,19.1,20.1,20.2
2025-04-24T10:00:00+06:00,23,83,930.3,,0,10.4,15.7,81.1,2115.6,623.9,106.46,6.64,1.883,0.578,11.7,11.7,17.1,17.1,18.4,18.4
2025-04-24T11:00:00+06:00,20,82,929.9,,0,9.2,14.8,88.7,1887,557.5,90.97,4.61,1.192,0.335,10.5,10.5,14.8,14.8,15.6,15.6
2025-04-24T12:00:00+06:00,21,82,929.29,,0,8.3,13.8,97.8,1659.6,494.2,84.19,4.43,1.276,0.344,9.1,9.1,13.1,13.1,14,14
2025-04-24T13:00:00+06:00,20,82,929.03,,0,7.1,12.8,108.7,1437.8,422.5,70.76,3.31,0.941,0.256,7.7,7.7,11,11,11.5,11.5
2025-04-24T14:00:00+06:00,19,80,928.83,,0,6.5,12.3,114.4,1339.1,393.7,63.43,2.97,0.806,0.176,7.1,7.1,10,10,10.6,10.6
2025-04-24T15:00:00+06:00,20,80,928.68,,0,6.3,12.1,116.9,1298.2,381,62,2.99,0.904,0.279,6.8,6.8,9.7,9.7,10.3,10.3
2025-04-24T16:00:00+06:00,20,80,928.49,,0,6.7,12.5,111.9,1380.8,406,67.15,3.35,1.072,0.33,7.4,7.4,10.5,10.5,11.2,11.2
2025-04-24T17:00:00+06:00,19,82,928.56,,0,6.7,12.5,111.2,1392.7,409.2,66.37,3.26,0.908,0.229,7.4,7.4,10.5,10.5,11.1,11.1
2025-04-24T18:00:00+06:00,19,82,928.71,,0,8.2,14.1,94.7,1731.2,506.9,78.89,3.59,0.99,0.258,9.5,9.5,13.1,13.1,13.8,13.8
2025-04-24T19:00:00+06:00,19,82,928.92,,0,7.5,13.3,102.7,1554.9,457.9,72.87,3.44,0.97,0.266,8.4,8.4,11.8,11.8,12.4,12.4
2025-04-24T20:00:00+06:00,20,82,929.24,,0,8,13.7,99.4,1624.5,479.5,81.81,4.64,1.348,0.379,8.8,8.8,12.8,12.8,13.7,13.7
2025-04-24T21:00:00+06:00,22,82,929.29,,0,13.1,17.2,69.6,2557.9,755.6,137.37,8.95,2.358,0.617,14.4,14.4,21.9,21.9,23.4,23.4
2025-04-24T22:00:00+06:00,22,82,928.76,,0,9.7,15,87.1,1932.6,571.3,98.49,5.28,1.53,0.435,10.7,10.7,15.6,15.6,16.6,16.6
2025-04-24T23:00:00+06:00,22,82,928.11,,0,8.8,14.5,91.6,1810.9,535.1,88.05,4.27,1.13,0.308,10,10,14.2,14.2,15,15
2025-04-25T00:00:00+06:00,22,82,927.69,,0,9.3,14.7,89.4,1867.7,551.4,93.38,4.54,1.175,0.29,10.3,10.3,14.9,14.9,15.8,15.8
2025-04-25T01:00:00+06:00,22,82,927.23,,0,9.7,15.1,85.8,1970.9,581.7,97.14,4.74,1.143,0.303,10.9,10.9,15.8,15.8,16.7,16.7
2025-04-25T02:00:00+06:00,22,82,926.24,,0,9.7,15.1,86.2,1959.1,576.5,98.03,4.38,1.048,0.193,10.8,10.8,15.7,15.7,16.4,16.4
2025-04-25T03:00:00+06:00,22,82,925.58,,0,9.3,14.8,88.7,1888,557.3,92.76,4.23,0.956,0.261,10.5,10.5,15.1,15.1,15.8,15.8
2025-04-25T04:00:00+06:00,22,81,925.2,,0,9.1,14.6,90.3,1842.9,543.1,90.19,3.91,0.971,0.245,10.2,10.2,14.7,14.7,15.3,15.3
2025-04-25T05:00:00+06:00,22,81,925.06,,0,8.7,14.3,93,1773.2,523.1,87.13,3.89,0.996,0.248,9.8,9.8,14,14,14.7,14.7
2025-04-25T06:00:00+06:00,21,81,924.93,,0,8.6,14.3,93.1,1771.5,521.8,85.39,3.76,0.905,0.279,9.8,9.8,13.9,13.9,14.5,14.5
2025-04-25T07:00:00+06:00,21,81,925.04,,0,8.5,14.1,95.3,1719.1,507.5,85.91,4.46,1.352,0.401,9.3,9.3,13.5,13.5,14.5,14.5
2025-04-25T08:00:00+06:00,21,82,925.06,,0,10.7,15.9,79.9,2157.2,639.1,109.68,6.3,1.874,0.558,12.1,12.1,17.8,17.8,19,19
2025-04-25T09:00:00+06:00,19,82,924.98,,0,12.2,16.8,72.5,2433.4,718.1,124.74,7.26,1.932,0.564,13.7,13.7,20.2,20.2,21.5,21.5
2025-04-25T10:00:00+06:00,20,83,925.05,,0,8.2,13.8,97.7,1661.2,488.1,83.74,4.48,1.293,0.43,9,9,13,13,13.8,13.8
2025-04-25T11:00:00+06:00,20,83,924.9,,0,9.5,14.6,90.4,1841.5,544,100.37,6.48,2.001,0.58,10.1,10.1,15.1,15.2,16.4,16.4
2025-04-25T12:00:00+06:00,19,83,924.54,,0,8.1,13.4,102.3,1562.9,462.3,84.85,5.06,1.549,0.446,8.4,8.4,12.6,12.6,13.6,13.6
2025-04-25T13:00:00+06:00,17,82,924.18,,0,7.1,12.7,109.6,1420.8,420.4,72.28,3.58,1.005,0.307,7.6,7.6,11,11,11.6,11.6
2025-04-25T14:00:00+06:00,18,82,924,,0,6.2,11.7,121,1235.2,364.9,62.7,3.42,1.143,0.306,6.5,6.5,9.5,9.5,10.2,10.2
2025-04-25T15:00:00+06:00,18,82,923.79,,0,6.1,11.8,119.6,1255.8,369.5,61.14,3.2,0.99,0.257,6.6,6.6,9.5,9.5,10.1,10.1
2025-04-25T16:00:00+06:00,19,83,923.74,,0,6.1,11.6,122.2,1217.7,360.3,61.58,3.3,1.076,0.32,6.4,6.4,9.3,9.3,9.9,9.9
2025-04-25T17:00:00+06:00,18,83,923.87,,0,5.8,11.4,124.6,1182.8,348.5,58.44,3.06,0.882,0.272,6.2,6.2,8.9,8.9,9.5,9.5
2025-04-25T18:00:00+06:00,19,83,923.9,,0,4.7,10.1,141.7,973,286.6,46.24,2.51,0.783,0.255,4.9,4.9,7,7,7.5,7.5
2025-04-25T19:00:00+06:00,18,83,923.83,,0,4.3,9.6,149.8,891,262.1,41.66,2.09,0.634,0.18,4.4,4.4,6.3,6.3,6.7,6.7
2025-04-25T20:00:00+06:00,18,82,923.86,,0,5.4,10.9,131.2,1096.3,323.7,54.05,2.98,0.796,0.202,5.6,5.6,8.2,8.2,8.7,8.7
2025-04-25T21:00:00+06:00,19,82,923.94,,0,6.7,12.2,114.8,1331.6,392,68.37,4,1.123,0.322,7,7,10.4,10.4,11.1,11.1
2025-04-25T22:00:00+06:00,20,81,923.84,,0,6.9,12.5,112,1378.7,405.5,71.37,3.68,1.053,0.3,7.3,7.3,10.7,10.7,11.4,11.4
2025-04-25T23:00:00+06:00,20,81,923.93,,0,6.5,12,117.4,1289.9,380,66.13,3.49,1.007,0.276,6.8,6.8,10,10,10.6,10.6
2025-04-26T00:00:00+06:00,20,81,923.95,,0,6,11.6,122.8,1209.3,355.7,60.67,3.21,0.959,0.238,6.3,6.3,9.2,9.2,9.8,9.8
2025-04-26T01:00:00+06:00,20,81,923.85,,0,5.6,11.1,128.6,1129.4,333.3,55.7,2.69,0.762,0.25,5.9,5.9,8.5,8.5,8.9,8.9
2025-04-26T02:00:00+06:00,20,81,923.66,,0,5.2,10.7,134,1061.8,313,52.76,2.62,0.778,0.194,5.5,5.5,7.9,7.9,8.4,8.4
2025-04-26T03:00:00+06:00,21,80,923.63,,0,5,10.5,137.1,1024.8,301.3,50.55,2.65,0.77,0.212,5.2,5.2,7.6,7.6,8.1,8.1
2025-04-26T04:00:00+06:00,21,80,923.71,,0,4.9,10.3,139.6,996.4,293.6,49.28,2.62,0.764,0.245,5.1,5.1,7.3,7.3,7.8,7.8
2025-04-26T05:00:00+06:00,21,80,923.78,,0,4.5,9.7,147.2,916.2,270,44.11,2.12,0.623,0.148,4.6,4.6,6.6,6.6,7,7
2025-04-26T06:00:00+06:00,21,81,924.02,,0,4,9.1,157.5,819.8,241.4,39.07,1.99,0.558,0.165,4,4,5.8,5.8,6.1,6.1
2025-04-26T07:00:00+06:00,21,81,924.39,,0,3.7,8.8,161.8,783.7,230.3,36.69,1.81,0.586,0.184,3.8,3.8,5.4,5.4,5.8,5.8
2025-04-26T08:00:00+06:00,21,81,924.45,,0,3.6,8.7,163,773.6,227.2,35.17,1.75,0.496,0.156,3.7,3.7,5.3,5.3,5.6,5.6
2025-04-26T09:00:00+06:00,21,81,924.74,,0,3.8,9.1,156.5,829.2,243.3,36.5,1.87,0.609,0.19,4.1,4.1,5.7,5.7,6.1,6.1
2025-04-26T10:00:00+06:00,21,81,925.09,,0,4.5,10,143.8,951.5,278.2,44.16,2.17,0.566,0.156,4.8,4.8,6.8,6.8,7.1,7.1
2025-04-26T11:00:00+06:00,21,82,925.22,,0,4.6,10,143.6,953.4,280.1,45.73,2.26,0.711,0.215,4.8,4.8,6.8,6.8,7.3,7.3
2025-04-26T12:00:00+06:00,21,82,925.28,,0,4.8,10.2,140.6,986,289.6,48.11,2.69,0.707,0.178,5,5,7.2,7.2,7.7,7.7
2025-04-26T13:00:00+06:00,21,83,925.34,,0,4.9,10.2,140.6,985.4,290.4,49.12,2.5,0.702,0.171,5,5,7.3,7.3,7.7,7.7
2025-04-26T14:00:00+06:00,20,83,925.24,,0,4.8,10.2,140.6,985.6,289,48.61,2.71,0.85,0.237,4.9,4.9,7.2,7.2,7.7,7.7
2025-04-26T15:00:00+06:00,21,83,925.12,,0,5.2,10.6,135.4,1044.3,307.7,52.4,2.79,0.942,0.29,5.3,5.3,7.7,7.7,8.3,8.3
2025-04-26T16:00:00+06:00,21,83,925.3,,0,5.3,10.7,133.3,1069.4,316,54,3.22,0.882,0.252,5.5,5.5,8.1,8.1,8.7,8.7
2025-04-26T17:00:00+06:00,20,83,925.47,,0,5.6,11,129.4,1119.3,331,57.2,2.95,0.94,0.212,5.8,5.8,8.5,8.5,9.1,9.1
2025-04-26T18:00:00+06:00,20,83,925.79,,0,6.2,11.7,120.6,1241.5,365.7,62.39,3.16,0.886,0.254,6.5,6.5,9.5,9.5,10,10
2025-04-26T19:00:00+06:00,20,82,925.9,,0,7.2,12.9,107,1468.8,433.3,72.57,3.35,0.938,0.27,7.9,7.9,11.3,11.3,11.9,11.9
2025-04-26T20:00:00+06:00,20,82,925.89,,0,8,13.7,98.9,1635.5,481.7,79.58,3.86,0.978,0.257,8.9,8.9,12.7,12.7,13.3,13.3
2025-04-26T21:00:00+06:00,21,82,926.12,,0,9.8,15.1,85.8,1968.6,580.9,98.84,5.2,1.264,0.309,10.9,10.9,15.8,15.8,16.7,16.7
2025-04-26T22:00:00+06:00,21,82,925.92,,0,10.4,15.6,81.6,2099.8,622.3,104.54,5.28,1.414,0.42,11.7,11.7,17,17,18,18
2025-04-26T23:00:00+06:00,21,82,926.07,,0,9.5,15,87.3,1926.5,570.1,95.52,4.68,1.195,0.288,10.7,10.7,15.4,15.4,16.2,16.2
2025-04-27T00:00:00+06:00,21,82,926.24,,0,8.7,14.4,92.5,1785.6,526.9,86.29,4.1,1.092,0.39,9.8,9.8,13.9,13.9,14.7,14.7
2025-04-27T01:00:00+06:00,21,82,926.06,,0,8.7,14.4,92.3,1791.5,530.2,86.48,3.84,1.063,0.229,9.9,9.9,14,14,14.7,14.7
2025-04-27T02:00:00+06:00,21,82,925.74,,0,8.8,14.4,92.1,1795.8,529.3,88.62,4.59,1.145,0.31,9.8,9.8,14.2,14.2,15,15
2025-04-27T03:00:00+06:00,21,81,925.6,,0,8.2,14,96.5,1690.9,497.7,80.61,4.02,1.121,0.27,9.2,9.2,13.1,13.1,13.9,13.9
2025-04-27T04:00:00+06:00,20,81,925.82,,0,7.5,13.3,103,1547.4,454.9,74.05,3.19,0.796,0.16,8.4,8.4,11.8,11.8,12.3,12.3
2025-04-27T05:00:00+06:00,20,81,926.08,,0,6.8,12.6,110.3,1409,416.1,67.04,3.01,0.836,0.21,7.6,7.6,10.6,10.6,11.2,11.2
2025-04-27T06:00:00+06:00,20,81,926.13,,0,6.2,12.1,116.8,1299,380.9,59.53,2.5,0.669,0.145,6.8,6.8,9.6,9.6,10,10
2025-04-27T07:00:00+06:00,20,81,926.54,,0,5.7,11.5,123.9,1193.1,352,54.77,2.35,0.606,0.173,6.3,6.3,8.7,8.7,9.1,9.1
2025-04-27T08:00:00+06:00,20,81,926.6,,0,5.6,11.4,124.7,1181.5,349.7,54.89,2.58,0.663,0.176,6.2,6.2,8.7,8.7,9.1,9.1
2025-04-27T09:00:00+06:00,20,81,926.42,,0,5.7,11.4,124.2,1188.9,349.1,54.96,2.51,0.712,0.161,6.2,6.2,8.7,8.7,9.2,9.2
2025-04-27T10:00:00+06:00,21,81,926.46,,0,5.6,11.4,124.9,1179.1,347.1,54.9,2.42,0.652,0.178,6.2,6.2,8.7,8.7,9.1,9.1
2025-04-27T11:00:00+06:00,21,82,926.42,,0,5.7,11.3,126.2,1160.9,344.2,56.73,3.38,1.26,0.33,6,6,8.7,8.7,9.5,9.5
2025-04-27T12:00:00+06:00,22,82,926.27,,0,5.3,10.9,131.5,1091.7,322.2,52.39,2.67,0.88,0.272,5.6,5.6,8,8,8.6,8.6
2025-04-27T13:00:00+06:00,21,82,926.03,,0,5,10.6,134.9,1050.3,309.2,49.08,2.2,0.6,0.156,5.4,5.4,7.6,7.6,8,8
2025-04-27T14:00:00+06:00,21,82,925.84,,0,4.9,10.4,137.2,1023.2,302.7,48.11,2.14,0.588,0.158,5.2,5.2,7.4,7.4,7.7,7.7
2025-04-27T15:00:00+06:00,21,82,925.74,,0,4.9,10.4,137.9,1015.4,299.6,47.94,2.11,0.638,0.094,5.2,5.2,7.3,7.3,7.7,7.7
2025-04-27T16:00:00+06:00,22,82,925.73,,0,4.9,10.4,137.3,1022.3,300.5,47.63,2.02,0.533,0.132,5.2,5.2,7.3,7.3,7.7,7.7
2025-04-27T17:00:00+06:00,21,82,925.88,,0,5,10.6,135,1049.9,309.4,49.17,2.23,0.67,0.168,5.4,5.4,7.7,7.7,8.1,8.1
2025-04-27T18:00:00+06:00,21,82,925.82,,0,5.3,10.9,131.7,1089.8,322.8,52.31,2.4,0.629,0.162,5.6,5.6,8.1,8.1,8.5,8.5
2025-04-27T19:00:00+06:00,21,82,925.69,,0,5.9,11.5,123.3,1201.5,354.2,59.61,2.93,0.829,0.189,6.3,6.3,9,9,9.5,9.5
2025-04-27T20:00:00+06:00,22,82,926.03,,0,7.2,12.8,108.4,1443.5,425.4,73.8,4.08,1.23,0.357,7.7,7.7,11.2,11.2,12.1,12.1
2025-04-27T21:00:00+06:00,22,82,926.31,,0,6.4,12,116.9,1298.2,382.5,64.4,3.09,0.778,0.271,6.9,6.9,9.9,9.9,10.4,10.4
2025-04-27T22:00:00+06:00,22,82,926.34,,0,6.8,12.5,111.6,1385.4,408.4,68.71,3.83,1.178,0.338,7.3,7.3,10.6,10.6,11.4,11.4
2025-04-27T23:00:00+06:00,22,82,926.31,,0,7.1,12.6,110.2,1410.9,415.9,73.1,4.35,1.324,0.369,7.4,7.4,11,11,11.9,11.9
2025-04-28T00:00:00+06:00,22,82,926.24,,0,6.8,12.4,113.2,1358.2,399.7,69.67,3.9,1.146,0.343,7.2,7.2,10.5,10.5,11.2,11.2
2025-04-28T01:00:00+06:00,21,81,926,,0,6.4,12,116.9,1297.1,381.8,65.49,3.51,0.99,0.31,6.9,6.9,10,10,10.7,10.7
2025-04-28T02:00:00+06:00,21,81,925.7,,0,6.1,11.7,121.1,1233.9,362.3,61.06,3.34,1.022,0.25,6.5,6.5,9.4,9.4,10,10
2025-04-28T03:00:00+06:00,21,81,925.38,,0,5.6,11.2,126.8,1153.1,339.3,56.1,2.83,0.787,0.224,5.9,5.9,8.6,8.6,9.1,9.1
2025-04-28T04:00:00+06:00,21,81,925.5,,0,5.2,10.7,133.2,1071,316.7,51.85,2.67,0.76,0.222,5.5,5.5,7.9,7.9,8.4,8.4
2025-04-28T05:00:00+06:00,21,81,925.54,,0,4.8,10.3,138.8,1005.7,296.1,47.47,2.32,0.749,0.182,5.1,5.1,7.2,7.2,7.7,7.7
2025-04-28T06:00:00+06:00,21,81,925.84,,0,4.6,10,143.3,956.9,282.2,44.93,2.19,0.709,0.223,4.8,4.8,6.9,6.9,7.3,7.3
2025-04-28T07:00:00+06:00,21,81,926.09,,0,4.8,10.3,138.9,1004.1,295.1,47.56,3.11,1.094,0.323,5.1,5.1,7.3,7.3,8,8
2025-04-28T08:00:00+06:00,23,81,926.12,,0,9.2,15.1,86.2,1959.3,571.2,92.5,7.45,2.672,0.768,10.5,10.5,15.5,15.5,17.3,17.3
2025-04-28T09:00:00+06:00,20,83,926.09,,0,7,12.6,110.9,1398.3,412.3,74.35,6.47,2.23,0.716,7.3,7.3,11.2,11.2,12.6,12.6
2025-04-28T10:00:00+06:00,19,85,925.9,,0,5.6,11.1,128.3,1133.5,334.2,57.53,4.39,1.555,0.486,5.6,5.6,8.6,8.6,9.6,9.6
2025-04-28T11:00:00+06:00,17,86,925.68,,0,5.4,10.9,131.6,1090.4,322.2,56.14,3.98,1.354,0.367,5.4,5.4,8.2,8.2,9,9
2025-04-28T12:00:00+06:00,17,87,925.3,,0,5.6,11.1,128.9,1124.9,335.9,58.9,4.5,1.688,0.534,5.7,5.7,8.6,8.6,9.7,9.7
2025-04-28T13:00:00+06:00,16,88,924.83,,0,5.4,10.7,133.7,1065.3,318.3,56.15,4.18,1.457,0.452,5.3,5.3,8.1,8.1,9,9
2025-04-28T14:00:00+06:00,15,88,924.49,,0,6,11.6,122.6,1211.5,362.5,62.74,4.68,1.628,0.538,6.2,6.2,9.4,9.4,10.5,10.5
2025-04-28T15:00:00+06:00,17,87,924.22,,0,5.9,11.2,127.6,1142.8,343,62.9,4.92,1.746,0.547,5.8,5.8,9,9,10.1,10.1
2025-04-28T16:00:00+06:00,17,86,923.92,,0,7.7,13.2,104.4,1519.4,455.4,80.92,5.84,1.954,0.631,8.1,8.1,12.2,12.2,13.5,13.5
2025-04-28T17:00:00+06:00,17,85,923.85,,0,7,12.4,112.9,1363.5,407.1,73.14,5.01,1.72,0.563,7.2,7.2,10.8,10.8,11.9,11.9
2025-04-28T18:00:00+06:00,19,84,923.86,,0,6.3,11.7,120.6,1241.6,366.1,65.05,3.86,1.3,0.4,6.4,6.4,9.6,9.6,10.4,10.4
2025-04-28T19:00:00+06:00,19,83,924.19,,0,6.7,12.2,114.6,1335,393.9,70.65,4.95,1.698,0.534,7,7,10.6,10.6,11.6,11.6
2025-04-28T20:00:00+06:00,20,82,924.66,,0,9.9,14.9,88.2,1901.2,563,108.93,9.24,2.913,0.903,10.4,10.4,16.3,16.3,18.1,18.1
2025-04-28T21:00:00+06:00,20,82,925.05,,0,7.7,13,106.8,1474,436.4,83.63,6.33,2.058,0.631,7.8,7.8,12.2,12.2,13.5,13.5
2025-04-28T22:00:00+06:00,18,81,925.01,,0,5.9,11.3,125.9,1166,344.2,62.17,4.11,1.274,0.446,6,6,9.2,9.2,10,10
2025-04-28T23:00:00+06:00,19,81,925.31,,0,4.8,10,143.5,954.2,282.3,49.65,3.18,0.98,0.273,4.8,4.8,7.2,7.2,7.8,7.8
2025-04-29T00:00:00+06:00,19,80,925.74,,0,4.5,9.7,147.7,911.8,269.6,46.82,2.92,0.905,0.258,4.6,4.6,6.8,6.8,7.4,7.4
2025-04-29T01:00:00+06:00,19,80,925.5,,0,4.7,10,143.9,950.2,280.3,48.41,2.85,0.876,0.241,4.8,4.8,7.1,7.1,7.6,7.6
2025-04-29T02:00:00+06:00,19,80,924.88,,0,4.3,9.4,151.9,870.9,257.5,43.56,2.2,0.658,0.207,4.3,4.3,6.3,6.3,6.8,6.8
2025-04-29T03:00:00+06:00,19,80,924.51,,0,3.8,8.7,163.7,768.2,227.4,38.72,2.2,0.771,0.224,3.7,3.7,5.4,5.4,5.9,5.9
2025-04-29T04:00:00+06:00,19,79,924.07,,0,3.4,8.1,173.1,696.4,205.3,33.55,1.95,0.602,0.178,3.3,3.3,4.8,4.8,5.2,5.2
2025-04-29T05:00:00+06:00,20,79,923.69,,0,4.2,9.2,156,833.7,246.1,43.05,2.53,0.837,0.292,4,4,6.1,6.1,6.6,6.6
2025-04-29T06:00:00+06:00,21,79,923.83,,0,4.7,9.9,144.2,946.5,279.6,48.23,3.05,1.18,0.391,4.7,4.7,7.1,7.1,7.8,7.8
2025-04-29T07:00:00+06:00,22,80,923.7,,0,6,11.4,125.2,1174.9,348.9,63.19,4.8,1.595,0.488,6,6,9.3,9.3,10.3,10.3
2025-04-29T08:00:00+06:00,24,80,923.68,,0,7.7,13.3,103.4,1540.3,452.6,81.26,6.41,2.244,0.719,8.1,8.1,12.4,12.4,13.8,13.8
2025-04-29T09:00:00+06:00,23,80,923.77,,0,6.7,12.3,113.5,1353.6,397.8,69.94,5.03,1.838,0.639,7.1,7.1,10.6,10.6,11.8,11.8
