time_stamp,humidity,temperature,pressure,voc,analog_input,pm2.5_alt|pm2.5_alt = C * (0.00030418*N1   0.0018512*N2   0.02069706*N3),deciviews,visual_range,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count,pm1.0_cf_1,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,pm10.0_cf_1
2025-06-21T06:00:00+06:00,31,79,929.22,,0.04,11.6,18.1,63.6,2853,758,115.41,16.15,3.846,1.98,14.1,14.1,20.1,20.2,23.9,23.9
2025-06-21T07:00:00+06:00,23,92,929.24,,0.04,9.3,16,78.8,2194.6,590.2,93.96,12.52,2.953,1.372,10.7,10.7,15.8,15.8,18.5,18.5
2025-06-21T08:00:00+06:00,18,94,929.37,,0.04,7.7,14.4,92.8,1779.9,479.3,77.75,9.01,2.428,1.144,8.7,8.7,12.7,12.7,14.7,14.7
2025-06-21T09:00:00+06:00,20,89,929.38,,0.04,7,13.4,101.8,1573.5,428.2,73.13,8.21,1.86,0.948,7.6,7.6,11.5,11.5,13.2,13.2
2025-06-21T10:00:00+06:00,20,89,928.88,,0.04,7.2,13.6,100.1,1607.9,435.6,74.43,8.72,1.994,0.936,7.8,7.8,11.7,11.7,13.5,13.5
2025-06-21T11:00:00+06:00,20,90,928.28,,0.04,7,13.3,103.5,1537.6,418.8,73.46,8.84,2.242,0.957,7.4,7.4,11.4,11.4,13.2,13.2
2025-06-21T12:00:00+06:00,19,92,927.58,,0.04,7.5,13.7,99,1632.1,446.8,80.36,9.61,2.359,1.064,8,8,12.2,12.2,14.4,14.4
2025-06-21T13:00:00+06:00,16,93,926.88,,0.04,8.6,14.8,88.6,1889.2,518.4,89.78,9.33,1.966,1.028,9.6,9.6,14.2,14.2,16,16
2025-06-21T14:00:00+06:00,17,94,926.12,,0.04,9.4,15.6,82.2,2080.3,568.4,98.76,11.08,2.354,1.027,10.5,10.5,15.7,15.7,17.9,17.9
2025-06-21T15:00:00+06:00,15,96,925.45,,0.04,8.5,14.8,89.1,1875.7,511.6,91,12.04,3.288,1.72,9.2,9.2,14,14,17,17
2025-06-21T16:00:00+06:00,14,96,924.73,,0.04,8.3,14.8,88.8,1883.9,513,85.27,9.96,2.24,1.038,9.4,9.2,13.7,13.8,15.9,15.9
2025-06-21T17:00:00+06:00,13,97,924.2,,0.04,7.4,13.8,98.4,1646.3,447.9,76.68,8.12,1.826,0.88,8.2,8.2,12.1,12.1,13.7,13.7
2025-06-21T18:00:00+06:00,13,98,923.88,,0.04,8.3,14.8,88.5,1892.3,513.6,84.57,8.98,2.181,1.044,9.4,9.4,13.7,13.7,15.7,15.7
2025-06-21T19:00:00+06:00,14,98,923.65,,0.04,8.8,15.3,84.6,2004.3,544.9,91.16,10.68,2.357,1.102,10.1,10.1,14.8,14.8,17,17
2025-06-21T20:00:00+06:00,15,95,923.54,,0.04,13.9,18.9,59.2,3105.2,844.3,147.35,19.83,4.152,2.136,16.2,16,23.6,23.9,28.2,28.2
2025-06-21T21:00:00+06:00,17,93,923.62,,0.04,25.3,23.6,36.8,5333,1473.1,282.18,38.5,8.1,3.856,28.8,24.5,37.5,44,48.3,52.4
2025-06-21T22:00:00+06:00,19,91,923.44,,0.04,15.9,19.9,53.5,3497.1,958.9,172.37,23.64,4.743,2.21,18.4,17.8,26.9,27.8,32.4,32.6
2025-06-21T23:00:00+06:00,20,89,923.35,,0.04,12.6,17.8,65.7,2740.3,750.5,137.05,18.44,3.959,1.982,14.2,14.2,21.5,21.5,25.5,25.5
2025-06-22T00:00:00+06:00,22,88,922.98,,0.04,12.3,17.7,66.3,2713.8,743.4,131.67,17.66,3.926,1.974,14.1,14.1,21,21,25,25
2025-06-22T01:00:00+06:00,22,87,922.47,,0.04,10,15.9,79.8,2160.4,595.9,109.37,14.21,3.233,1.612,11,11,16.9,16.9,20,20
2025-06-22T02:00:00+06:00,23,86,922.14,,0.04,10.9,16.6,74.4,2357.1,641.3,119.9,15.54,3.429,1.764,12,12,18.4,18.4,21.7,21.7
2025-06-22T03:00:00+06:00,26,84,921.71,,0.04,13.2,18.6,60.8,3009.1,782.1,141.32,19.16,3.649,1.838,14.7,14.7,22.4,22.5,26.3,26.3
2025-06-22T04:00:00+06:00,30,83,921.48,,0.04,16.2,20.4,50.9,3703.5,962.4,175.92,24.89,4.626,2.03,18.3,18.1,27.6,27.9,32.9,32.9
2025-06-22T05:00:00+06:00,29,83,921.37,,0.04,15.6,20.4,50.9,3697.1,950.1,165.35,24.28,5.25,2.53,18,17.8,26.8,27,32.3,32.3
2025-06-22T06:00:00+06:00,29,83,921.66,,0.04,15.9,20.3,51.2,3675.5,962.4,170.08,24.97,5.582,2.804,18.3,18.1,27.3,27.7,33,33.1
2025-06-22T07:00:00+06:00,24,89,921.88,,0.04,13.9,18.8,59.4,3092.1,839.5,148.95,20.35,4.207,2.095,15.9,15.9,23.9,23.9,28.2,28.2
2025-06-22T08:00:00+06:00,19,95,922.09,,0.04,11.2,17.2,70.1,2534.9,687.9,116.46,14.68,3.286,1.644,13,13,19.1,19.1,22.3,22.3
2025-06-22T09:00:00+06:00,23,92,922.31,,0.04,10.2,16.2,76.9,2263.3,617.6,106.48,12.29,2.852,1.445,11.5,11.5,17,17,19.7,19.7
2025-06-22T10:00:00+06:00,21,94,922.5,,0.04,8.9,15.2,85.5,1978.6,538.3,94.5,11.94,2.641,1.319,9.9,9.9,15,15,17.4,17.4
2025-06-22T11:00:00+06:00,22,93,923.27,,0.04,9.4,15.6,82.2,2079.3,567.4,102.03,13.73,3.422,1.77,10.4,10.4,15.9,15.9,19.1,19.1
2025-06-22T12:00:00+06:00,35,87,924.14,,0.04,10.3,16.3,76.3,2285.3,619.9,110.6,14.29,3.164,1.558,11.5,11.5,17.3,17.3,20.6,20.6
2025-06-22T13:00:00+06:00,32,89,924.51,,0.04,10.7,16.6,74.4,2358.1,639.9,112.74,13.3,3.027,1.392,12,12,17.9,17.9,20.7,20.7
2025-06-22T14:00:00+06:00,23,94,924.1,,0.04,7.6,13.9,96.7,1685.7,458,82.1,10.82,2.866,1.541,8.2,8.2,12.6,12.6,15.1,15.1
2025-06-22T15:00:00+06:00,20,96,924,,0.04,7,13.3,102.9,1550.4,422,75.04,10.42,3.014,1.743,7.5,7.5,11.6,11.6,14.2,14.2
2025-06-22T16:00:00+06:00,26,92,924.21,,0.04,8.3,14.3,93,1773.8,482.8,91.71,12.66,3.796,2.096,8.8,8.8,13.6,13.6,17,17
2025-06-22T17:00:00+06:00,29,89,924.32,,0.04,9,15,87.3,1927.3,529.1,98.01,12.93,3.202,1.678,9.7,9.7,14.9,14.9,18,18
2025-06-22T18:00:00+06:00,29,90,924.14,,0.04,9.6,15.6,82,2086.3,569.8,103.91,12.94,2.951,1.38,10.6,10.6,16,16,18.9,18.9
2025-06-22T19:00:00+06:00,31,88,924.02,,0.04,11.4,17,71.1,2493.5,682.9,124.43,17.1,3.444,1.799,12.8,12.8,19.5,19.5,23.1,23.1
2025-06-22T20:00:00+06:00,32,86,924.38,,0.04,10.7,16.5,75,2332.7,636.3,114.93,14.97,3.278,1.458,11.9,11.9,18,18,21.2,21.2
2025-06-22T21:00:00+06:00,31,84,924.88,,0.04,8.5,14.8,89.1,1876.3,505.9,89.16,10.47,2.356,1.04,9.2,9.2,13.8,13.8,16.1,16.1
2025-06-22T22:00:00+06:00,31,83,925.07,,0.04,8.8,15.6,81.9,2088.8,519,89.74,10.08,2.359,1.232,9.4,9.4,14,14.1,16.3,16.3
2025-06-22T23:00:00+06:00,30,83,924.56,,0.04,8.7,16.2,76.9,2262.6,516.7,85.31,9.64,2.08,1.096,9.2,9.2,13.7,13.7,15.7,15.7
2025-06-23T00:00:00+06:00,29,83,923.95,,0.04,9,17.2,69.9,2542.4,548.1,84.82,10.21,2.519,1.292,9.8,9.8,14.3,14.3,16.6,16.6
2025-06-23T01:00:00+06:00,28,82,923.38,,0.04,7.1,13.5,100.8,1593.2,422.9,76.34,9.68,2.386,1.116,7.4,7.4,11.5,11.5,13.7,13.7
2025-06-23T02:00:00+06:00,28,82,922.91,,0.04,7.5,13.8,97.7,1663,449.6,78.72,9,2.125,1.07,8,8,12.1,12.1,14,14
2025-06-23T03:00:00+06:00,27,82,922.79,,0.04,7.4,13.8,98.3,1648.1,446,77.55,8.97,2.039,1.031,7.9,7.9,12,12,13.9,13.9
2025-06-23T04:00:00+06:00,26,81,922.88,,0.04,7.2,13.5,101.4,1581,428.8,75.98,9.09,2.23,1.009,7.6,7.6,11.6,11.6,13.6,13.6
2025-06-23T05:00:00+06:00,29,79,923.18,,0.04,8.5,14.7,89.7,1860,506.1,91.59,11.92,2.67,1.266,9.2,9.2,14.1,14.1,16.7,16.7
2025-06-23T06:00:00+06:00,33,79,923.29,,0.04,10.8,17.1,70.5,2518.4,675.4,114.59,17.43,4.142,2.084,12.4,12.4,18.7,18.7,22.7,22.7
2025-06-23T07:00:00+06:00,26,89,923.31,,0.04,11.9,18.2,63.3,2868.4,761.9,121.47,17.83,4.409,2.108,14.2,14.2,20.7,20.7,24.9,24.9
2025-06-23T08:00:00+06:00,20,93,923.32,,0.04,9.3,15.8,80.6,2132.7,577.6,95.58,12.25,2.978,1.48,10.7,10.7,15.6,15.6,18.4,18.4
2025-06-23T09:00:00+06:00,20,92,923.29,,0.04,7.6,14,96,1700.9,463.7,82.06,11.52,3.034,1.619,8.3,8.3,12.7,12.7,15.5,15.5
2025-06-23T10:00:00+06:00,18,93,923.13,,0.04,7.3,13.6,100,1610.2,438,79.62,11.36,2.964,1.598,7.7,7.7,12,12,14.7,14.7
2025-06-23T11:00:00+06:00,17,94,922.82,,0.04,6.9,13.3,103.2,1543.5,420.2,72.65,8.52,2.114,1.134,7.5,7.5,11.2,11.2,13.1,13.1
2025-06-23T12:00:00+06:00,16,95,922.58,,0.04,6.6,13.1,105.3,1501.7,406.1,68.05,7.58,1.848,0.958,7.2,7.2,10.7,10.7,12.3,12.3
2025-06-23T13:00:00+06:00,15,96,922.36,,0.04,6.2,12.6,110.8,1400.3,380.2,63.9,7.05,1.624,0.904,6.6,6.6,9.9,9.9,11.5,11.5
2025-06-23T14:00:00+06:00,13,97,922.16,,0.04,6,12.5,112,1379.5,372.5,60.93,6.28,1.592,0.748,6.5,6.5,9.6,9.6,10.9,10.9
2025-06-23T15:00:00+06:00,14,99,921.96,,0.04,6.7,13.3,103.1,1545.3,416.9,67.08,7.3,1.648,0.927,7.5,7.5,11,11,12.4,12.4
2025-06-23T16:00:00+06:00,14,99,921.69,,0.04,7.1,13.9,97.4,1669,449.5,70.95,7.94,1.898,1.008,8.1,8.1,11.7,11.7,13.5,13.5
2025-06-23T17:00:00+06:00,13,99,921.7,,0.04,7.5,14.3,93,1774.5,476.7,73.6,8.36,2.144,0.994,8.6,8.6,12.4,12.4,14.2,14.2
2025-06-23T18:00:00+06:00,13,100,921.51,,0.04,8.2,14.9,87.6,1918.5,516.1,82.92,9.61,2.32,1.279,9.2,9.2,13.5,13.5,15.7,15.7
2025-06-23T19:00:00+06:00,13,99,921.75,,0.04,9.9,16.2,77.1,2255.7,610.8,101.79,11.77,2.906,1.485,11.5,11.5,16.7,16.7,19.3,19.3
2025-06-23T20:00:00+06:00,14,96,922.9,,0.04,7.4,13.9,96.8,1681.8,455.7,85.58,16.92,5.698,3.201,7.9,7.9,12.6,12.6,17.7,17.7
2025-06-23T21:00:00+06:00,20,92,924.75,,0.04,6.7,12.9,107.2,1466.5,396.8,75.18,12.01,3.761,1.998,6.8,6.8,11,11,14.2,14.2
2025-06-23T22:00:00+06:00,21,91,925.22,,0.04,6.7,13.1,105,1507.2,409.1,73.63,11.13,3.33,1.728,7.1,7.1,11.1,11.1,14,14
2025-06-23T23:00:00+06:00,22,90,924.75,,0.04,6.3,12.7,109.9,1416.5,382.9,68.83,10.19,2.845,1.452,6.7,6.7,10.5,10.5,12.9,12.9
2025-06-24T00:00:00+06:00,22,90,924.29,,0.04,7,13.7,99,1631.9,437.8,73.3,10.31,2.814,1.474,7.7,7.7,11.7,11.7,14.1,14.1
2025-06-24T01:00:00+06:00,24,88,924.05,,0.04,8.7,15.4,84,2023.4,543.7,92.98,14.38,4.234,2.028,9.8,9.8,14.8,14.8,18.6,18.6
2025-06-24T02:00:00+06:00,26,86,923.77,,0.04,6.4,12.7,109.7,1419.3,381.6,69.95,10.56,3.117,1.67,6.5,6.5,10.3,10.3,13.1,13.1
2025-06-24T03:00:00+06:00,26,85,923.49,,0.04,5.3,11.8,119.9,1252,313.8,55.67,7.94,2.422,1.214,5.2,5.2,8.2,8.2,10.2,10.2
2025-06-24T04:00:00+06:00,27,84,923.31,,0.04,6.1,12.7,109.6,1420.4,365.9,63.97,8.57,2.56,1.264,6.2,6.2,9.6,9.6,11.8,11.8
2025-06-24T05:00:00+06:00,28,83,923.25,,0.04,9.9,18.6,60.9,3003.8,658.8,88.16,13.46,3.471,1.868,11.5,11.2,16.1,16.3,19.6,19.6
2025-06-24T06:00:00+06:00,30,82,923.6,,0.04,9.3,15.8,80.5,2135.1,556.9,105.23,19.26,5.502,3.024,9.9,9.9,16,16,20.8,20.8
2025-06-24T07:00:00+06:00,27,89,923.62,,0.04,10.6,16.9,72.3,2441.7,646.1,118.42,21.71,5.957,3.188,11.6,11.6,18.3,18.3,24,24
2025-06-24T08:00:00+06:00,23,93,923.73,,0.04,9,15.5,83.1,2052.6,553.7,97.07,14.73,4.157,2.06,10,10,15.2,15.2,19,19
2025-06-24T09:00:00+06:00,21,91,923.55,,0.04,6.1,12.6,111.1,1395.1,375.1,65.35,9.32,2.768,1.594,6.5,6.5,10,10,12.4,12.4
2025-06-24T10:00:00+06:00,21,92,923.07,,0.04,5.7,11.9,118.5,1272.3,344.9,61.82,9,2.593,1.294,5.8,5.8,9.2,9.2,11.4,11.4
2025-06-24T11:00:00+06:00,20,94,922.7,,0.04,5.7,12.1,116.6,1303.1,351.6,60.69,9.43,2.598,1.426,5.9,5.9,9.2,9.2,11.6,11.6
2025-06-24T12:00:00+06:00,17,95,922.4,,0.04,5.3,11.6,121.9,1221.8,329.7,56.64,8.02,2.736,1.44,5.4,5.4,8.4,8.4,10.7,10.7
2025-06-24T13:00:00+06:00,14,97,921.89,,0.04,5,11.3,125.8,1166.5,314.6,50.94,7.12,1.978,0.992,5.2,5.2,8,8,9.7,9.7
2025-06-24T14:00:00+06:00,12,98,921.49,,0.04,5.7,12.4,112.4,1372.8,367.1,55.91,6.69,1.79,0.934,6.4,6.4,9.2,9.2,10.8,10.8
2025-06-24T15:00:00+06:00,13,98,921.22,,0.04,5.8,12.6,110.6,1402.7,375,57.49,7.65,2.076,1.168,6.4,6.4,9.5,9.5,11.3,11.3
2025-06-24T16:00:00+06:00,13,99,920.88,,0.04,6.2,13,106.1,1486.8,398.1,61.01,7.59,2.065,1.05,7,7,10.1,10.1,12,12
2025-06-24T17:00:00+06:00,13,99,920.46,,0.04,6.5,13.3,103.1,1545,412.8,63.83,7.46,2.242,1.136,7.3,7.3,10.5,10.5,12.4,12.4
2025-06-24T18:00:00+06:00,13,100,920.16,,0.04,6.4,13.2,104,1526.9,407.7,62.19,7.25,1.967,0.956,7,7,10.2,10.2,11.9,11.9
2025-06-24T19:00:00+06:00,13,99,920.09,,0.04,6.8,13.7,99.5,1622.9,432.4,67.33,8.75,2.44,1.207,7.6,7.6,11.1,11.1,13.2,13.2
2025-06-24T20:00:00+06:00,15,97,920.19,,0.04,8.8,15.8,80.3,2142.4,573.4,89.46,13.48,3.872,2.06,10.5,10.5,15.2,15.2,18.7,18.7
2025-06-24T21:00:00+06:00,18,94,920.43,,0.04,14.3,19.7,54.4,3423.7,916.3,147.69,22.73,5.736,3.13,17.4,17.2,25.2,25.4,30.8,30.8
2025-06-24T22:00:00+06:00,19,92,920.81,,0.04,13.2,18.7,60.1,3048.5,821,143.84,24.03,6.506,3.453,15.4,15.4,23.3,23.3,29.4,29.4
2025-06-24T23:00:00+06:00,20,91,920.8,,0.04,12.2,18.2,63.1,2880.4,774.4,128.37,20.23,5.818,3.126,14.4,14.4,21.3,21.3,26.7,26.7
2025-06-25T00:00:00+06:00,20,90,920.15,,0.04,8.7,15.4,83.7,2032.4,548,91.34,13.43,3.75,1.966,9.9,9.9,14.8,14.8,18.3,18.3
2025-06-25T01:00:00+06:00,21,89,919.59,,0.04,9.2,15.9,79.3,2176,584.1,96.41,14.89,4.094,2.338,10.6,10.6,15.8,15.8,19.7,19.7
2025-06-25T02:00:00+06:00,24,86,919.32,,0.04,10.6,17,71,2494.9,659,112.81,17.55,4.774,2.614,12.2,12.2,18.2,18.2,22.7,22.7
2025-06-25T03:00:00+06:00,30,83,919.55,,0.04,15.2,21.8,44.1,4353.9,957.2,143.83,22.21,5.318,2.816,17.7,17.1,25.1,25.5,30.7,30.8
2025-06-25T04:00:00+06:00,31,83,919.58,,0.04,16.4,23.4,37.5,5227.9,1088.9,142.29,23.72,5.392,2.68,19.7,18.4,26.5,27.4,32.8,33.1
2025-06-25T05:00:00+06:00,30,83,919.47,,0.04,16.3,23.2,38.2,5118.3,1172.6,137.06,25.16,5.856,3.133,21,19.2,27,28.3,34.2,34.9
2025-06-25T06:00:00+06:00,28,84,919.65,,0.04,13.1,19,58.3,3158.2,836.4,137.64,22.67,5.905,3.109,27.3,15.6,23,41.3,28.7,28.7
2025-06-25T07:00:00+06:00,26,93,919.5,,0.04,17,21.1,47.4,4018.4,1077.1,177.3,27.41,7.325,3.872,20.6,19.7,29,30.1,36.5,37
2025-06-25T08:00:00+06:00,21,98,919.45,,0.04,14.4,19.8,53.7,3477,929.6,149.83,25.16,6.648,3.606,17.6,17.2,25.4,25.7,32,32.1
2025-06-25T09:00:00+06:00,18,98,919.61,,0.04,8.6,15.6,81.7,2097.8,558.7,86.63,12.52,3.784,2.081,10.2,10.2,14.7,14.7,18.1,18.1
2025-06-25T10:00:00+06:00,17,100,919.79,,0.04,8.7,15.6,81.8,2094,560.6,86.93,12.27,3.139,1.736,10,10,14.6,14.6,17.6,17.6
2025-06-25T11:00:00+06:00,14,100,920.2,,0.04,8.3,15.3,84.3,2014.8,536.5,79.82,9.42,2.415,1.156,9.5,9.5,13.6,13.6,15.7,15.7
2025-06-25T12:00:00+06:00,16,100,920.6,,0.04,8.7,15.6,81.9,2090.5,557.1,85.15,10.55,2.744,1.449,9.9,9.9,14.2,14.2,16.7,16.7
2025-06-25T13:00:00+06:00,14,100,920.16,,0.04,7,13.9,96.8,1683.9,448.5,68.82,8.08,2.002,1.041,7.7,7.7,11.2,11.2,13,13
2025-06-25T14:00:00+06:00,13,101,919.97,,0.04,7.2,14.3,93.5,1762,470.1,70.66,8.66,2.411,1.306,8.1,8.1,11.6,11.6,13.8,13.8
2025-06-25T15:00:00+06:00,14,102,920.47,,0.04,7.5,14.7,89.5,1864.6,496.6,71.97,8.95,2.356,1.255,8.6,8.6,12.3,12.3,14.4,14.4
2025-06-25T16:00:00+06:00,13,102,921.03,,0.04,8.2,14.9,88.3,1899.3,510.4,96.18,21.55,8.224,4.622,8.5,8.5,13.9,13.9,20.8,20.9
2025-06-25T17:00:00+06:00,14,101,920.09,,0.04,8.3,15.3,84.6,2006.2,534.3,84.21,12.95,4.044,2.313,9.3,9.3,13.6,13.6,17.3,17.3
2025-06-25T18:00:00+06:00,15,100,919.52,,0.04,7.7,14.8,88.5,1891.3,502.6,73.59,9.05,2.626,1.346,8.8,8.8,12.4,12.4,14.8,14.8
2025-06-25T19:00:00+06:00,18,98,919.51,,0.04,10.9,17.5,67.9,2635.9,704.6,110.93,16.67,4.254,2.294,13.2,13.1,19.1,19.1,23.1,23.1
2025-06-25T20:00:00+06:00,23,94,919.65,,0.04,10.8,17.3,69,2584.3,694,112.01,17.19,4.56,2.3,12.9,12.9,19,19,23.2,23.2
2025-06-25T21:00:00+06:00,22,93,919.72,,0.04,14.1,19.2,57.2,3231.1,876.2,152.03,23.54,5.664,2.944,16.6,16.5,24.7,24.9,30.4,30.4
2025-06-25T22:00:00+06:00,21,92,919.4,,0.04,16.8,20.7,49,3864.5,1046,180.21,27.85,7.014,3.626,20,19.3,28.8,29.7,36.4,36.5
2025-06-25T23:00:00+06:00,19,91,918.97,,0.04,11.9,18,64.2,2818.4,759.9,121.87,17.13,4.409,2.208,14.3,14.2,20.6,20.7,24.9,24.9
2025-06-26T00:00:00+06:00,20,91,918.72,,0.04,11,17.3,69.1,2581.9,695.7,113.01,16.31,4.173,2.331,12.9,12.9,18.9,18.9,22.9,22.9
2025-06-26T01:00:00+06:00,21,90,918.34,,0.04,11.8,17.9,65.1,2774.6,746.2,122.86,18.82,5.052,2.774,14,13.9,20.4,20.4,25.3,25.3
2025-06-26T02:00:00+06:00,20,89,918.56,,0.04,9.4,16.2,77.6,2237.8,602.1,97.42,14.59,4.281,2.392,11.1,11.1,16.3,16.3,20,20
2025-06-26T03:00:00+06:00,20,89,919.91,,0.04,10.1,16.3,76.6,2272.8,617.5,107.37,14.87,3.893,2.066,11.4,11.4,17.1,17.1,20.7,20.7
2025-06-26T04:00:00+06:00,18,90,921.16,,0.04,5.8,12.1,115.8,1314.7,354.1,61.61,9.21,2.803,1.509,6,6,9.2,9.2,11.7,11.7
2025-06-26T05:00:00+06:00,17,89,921.67,,0.04,5.9,12.6,110.8,1399.2,375.3,60.08,7.5,1.82,0.747,6.5,6.5,9.7,9.7,11.2,11.2
2025-06-26T06:00:00+06:00,19,87,923.32,,0.04,6.1,12.3,114.2,1341.4,361.1,72.55,13.87,4.682,2.68,5.9,5.9,10,10,14.1,14.1
2025-06-26T07:00:00+06:00,24,85,924.82,,0.04,8,14.6,90.6,1834.8,470.3,105.53,29.35,10.494,6.04,7.8,7.8,14.1,14.1,23.5,23.5
2025-06-26T08:00:00+06:00,24,86,925.92,,0.04,6.1,12.6,111,1395.8,364.2,85.41,26.77,10.504,6.049,5.6,5.6,10.9,10.9,20,20
2025-06-26T09:00:00+06:00,26,85,926.35,,0.04,5,11.1,128,1137.1,297.8,67.73,20.3,7.812,4.572,4.4,4.4,8.5,8.5,15.3,15.3
2025-06-26T10:00:00+06:00,27,86,926.4,,0.04,5.1,11.2,127.4,1144.5,298,70.95,21.72,8.604,5.097,4.4,4.4,8.7,8.7,16.1,16.1
2025-06-26T11:00:00+06:00,27,86,926.45,,0.04,4.8,10.8,132.7,1077.8,285.8,65.48,19.57,7.917,4.592,4.2,4.2,8.1,8.1,14.9,14.9
2025-06-26T12:00:00+06:00,25,87,926.21,,0.04,4.4,10.4,137.4,1021.6,270.1,56.33,16.03,6.078,3.564,4,4,7.4,7.4,12.6,12.6
2025-06-26T13:00:00+06:00,24,88,925.81,,0.04,4.3,10.1,141.5,976,259.7,53.44,13.54,5.319,2.993,3.8,3.8,7,7,11.5,11.5
2025-06-26T14:00:00+06:00,23,89,925.59,,0.04,4.2,10.2,141.3,977.7,259.5,51.05,12.29,4.546,2.507,3.9,3.9,6.9,6.9,10.7,10.7
2025-06-26T15:00:00+06:00,23,90,926.07,,0.04,4.3,10.5,136.9,1026.8,272.6,50.06,11.75,4.51,2.58,4.2,4.2,7.1,7.1,10.9,10.9
2025-06-26T16:00:00+06:00,25,88,926.19,,0.04,5.3,11.7,121.1,1234.3,329.5,59.87,12.44,3.83,2.255,5.3,5.3,8.8,8.8,12.2,12.2
2025-06-26T17:00:00+06:00,23,89,926.06,,0.04,4.7,10.8,133,1073.2,287.9,54.99,11.34,3.99,2.294,4.5,4.5,7.6,7.6,11.1,11.1
2025-06-26T18:00:00+06:00,22,89,926.85,,0.04,4.7,11,129.6,1115.9,296.1,50.19,9.09,3.012,1.608,4.8,4.8,7.6,7.6,10.1,10.1
2025-06-26T19:00:00+06:00,25,88,926.59,,0.04,5.4,11.6,122,1220.4,327.1,59.73,10.4,3.528,1.996,5.4,5.4,8.7,8.7,11.7,11.7
2025-06-26T20:00:00+06:00,32,86,926.75,,0.04,11.5,17.4,68.4,2612.3,700.5,126.54,20.83,5.587,3.118,12.9,12.9,19.9,19.9,25.1,25.1
2025-06-26T21:00:00+06:00,31,85,926.9,,0.04,10,16.5,74.6,2348,607.9,111.14,19.59,5.542,3.07,11,11,17.3,17.3,22.3,22.3
2025-06-26T22:00:00+06:00,28,85,926.87,,0.04,8.5,15.4,83.9,2025.9,522.7,92.62,16.17,4.76,2.561,9.3,9.3,14.5,14.5,18.7,18.7
2025-06-26T23:00:00+06:00,30,84,926.75,,0.04,12.8,18.4,61.8,2953.1,777.4,141.43,24.84,6.688,3.702,14.3,14.3,22.2,22.2,28.5,28.5
2025-06-27T00:00:00+06:00,29,84,926.54,,0.04,10.5,16.9,72,2453.4,638.2,113.78,18.61,5.011,2.89,11.6,11.6,17.7,17.7,22.6,22.6
2025-06-27T01:00:00+06:00,24,82,926.65,,0.04,9.8,17.6,67.3,2662.2,627.6,98.82,17.52,4.854,2.466,10.8,10.6,16.3,16.4,20.9,21
2025-06-27T02:00:00+06:00,23,81,926.65,,0.04,4.5,10.4,137.3,1022.1,265.8,49.74,7.75,2.368,1.28,4.1,4.1,6.9,6.9,8.9,8.9
2025-06-27T03:00:00+06:00,28,79,926.7,,0.04,5.8,12,118,1280,335.9,66.65,10.61,3.074,1.73,5.6,5.6,9.3,9.3,12,12
2025-06-27T04:00:00+06:00,29,78,926.77,,0.04,3.5,9.2,155.7,836.3,211.1,37.97,5.93,1.969,1.068,3.1,3.1,5.1,5.1,6.8,6.8
2025-06-27T05:00:00+06:00,28,78,927.08,,0.04,3.1,8.4,167.6,737.2,182,32.59,4.83,1.759,0.963,2.5,2.5,4.3,4.3,5.6,5.6
2025-06-27T06:00:00+06:00,27,79,927.54,,0.04,4.3,10.8,132.6,1079,269.2,42.19,5.63,1.793,0.865,4.3,4.3,6.5,6.5,7.9,7.9
2025-06-27T07:00:00+06:00,22,89,927.69,,0.04,5.7,12.5,111.7,1384.9,357.2,56.82,7.3,1.877,0.871,6,6,9,9,10.7,10.7
2025-06-27T08:00:00+06:00,21,89,928.01,,0.04,4.2,10.2,140.2,990.3,264.4,42.79,5.7,1.528,0.732,4.2,4.2,6.5,6.5,7.8,7.8
2025-06-27T09:00:00+06:00,22,85,928.02,,0.04,2.9,8.4,168.4,731,183.5,28.76,3.49,0.794,0.411,2.5,2.5,4.1,4.1,4.8,4.8
2025-06-27T10:00:00+06:00,23,85,927.98,,0.04,3.8,10,143.8,950.7,239.2,37.3,4.49,1.236,0.475,3.7,3.7,5.7,5.7,6.6,6.6
2025-06-27T11:00:00+06:00,22,85,927.91,,0.04,3.1,8.6,164.4,762.8,191.7,31.67,3.75,0.968,0.482,2.7,2.7,4.4,4.4,5.3,5.3
2025-06-27T12:00:00+06:00,22,86,927.82,,0.04,3.3,8.7,163.6,769,198.1,34.11,4.08,1.192,0.618,2.8,2.8,4.7,4.7,5.6,5.6
2025-06-27T13:00:00+06:00,21,87,927.35,,0.04,3.7,9.3,153.9,852.4,225.2,37.25,4.31,1.084,0.583,3.4,3.4,5.4,5.4,6.4,6.4
2025-06-27T14:00:00+06:00,21,87,926.93,,0.04,3.9,9.5,150.6,882.7,235.9,40.52,5.33,1.538,0.842,3.6,3.6,5.7,5.7,7.1,7.1
2025-06-27T15:00:00+06:00,21,88,926.46,,0.04,3.9,9.6,149.1,897.7,239.4,41.08,5.31,1.569,0.831,3.6,3.6,5.9,5.9,7.2,7.2
2025-06-27T16:00:00+06:00,20,89,926.16,,0.04,3.8,9.6,149.8,890.6,238.4,38.7,4.67,1.298,0.67,3.7,3.7,5.7,5.7,6.8,6.8
2025-06-27T17:00:00+06:00,18,89,926.06,,0.04,3.5,9.1,156.4,829.4,222.5,35.39,4.51,1.232,0.66,3.4,3.4,5.2,5.2,6.3,6.3
